#
#  CIJET_MassBin-3000-3600_CT10nlo_6000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   6000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.93612e-02      1.14746e-05        0.059      16
   2.0        3.0      1.11794e-02      1.24084e-05        0.111      36
   3.0        4.0      7.56730e-03      1.16854e-05        0.154      43
   4.0        5.0      5.49692e-03      6.94731e-06        0.126      12
   5.0        6.0      4.18369e-03      5.28180e-06        0.126      13
   6.0        7.0      3.28985e-03      6.80498e-06        0.207      13
   7.0        8.0      2.65831e-03      6.57501e-06        0.247      13
   8.0        9.0      2.18946e-03      3.88620e-06        0.177      13
   9.0       10.0      1.83492e-03      6.13000e-06        0.334      13
  10.0       12.0      1.45531e-03      3.66594e-06        0.252      13
  12.0       14.0      1.09842e-03      2.12961e-06        0.194      13
  14.0       16.0      8.56885e-04      4.61047e-06        0.538      13
