#
#  CIJET_MassBin-3600-4200_cteq66_19000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.81253e-04      3.99992e-07        0.069      40
   2.0        3.0      3.13974e-04      4.24877e-07        0.135      43
   3.0        4.0      2.03312e-04      4.18734e-07        0.206      43
   4.0        5.0      1.44517e-04      2.24958e-07        0.156      12
   5.0        6.0      1.08708e-04      1.83196e-07        0.169      12
   6.0        7.0      8.51400e-05      2.49332e-07        0.293      13
   7.0        8.0      6.85792e-05      3.25972e-07        0.475      13
   8.0        9.0      5.63015e-05      2.62134e-07        0.466      13
   9.0       10.0      4.70292e-05      3.90629e-07        0.831      13
  10.0       12.0      3.69954e-05      1.77968e-07        0.481      13
  12.0       14.0      2.73738e-05      1.30929e-07        0.478      13
  14.0       16.0      2.10319e-05      1.62064e-07        0.771      13
