#
#  CIJET_MassBin-3000-3600_CT10nlo_15000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.50362e-03      3.59398e-06        0.080      16
   2.0        3.0      2.42928e-03      3.06698e-06        0.126      36
   3.0        4.0      1.57184e-03      2.70740e-06        0.172      43
   4.0        5.0      1.11725e-03      2.41680e-06        0.216      12
   5.0        6.0      8.39946e-04      1.66564e-06        0.198      13
   6.0        7.0      6.57377e-04      2.84492e-06        0.433      13
   7.0        8.0      5.28585e-04      2.38776e-06        0.452      13
   8.0        9.0      4.35454e-04      2.35394e-06        0.541      13
   9.0       10.0      3.66238e-04      1.65405e-06        0.452      13
  10.0       12.0      2.87127e-04      1.27486e-06        0.444      13
  12.0       14.0      2.14923e-04      1.22332e-06        0.569      13
  14.0       16.0      1.66165e-04      1.40244e-06        0.844      13
