#
#  cidijet_DijetChi_CILHC_2012_Lambda-8000._MassBin-3600.-4200._Order-1_xmu-1._0047.dat
#
#  Lambda= 8000 GeV   cteq66   NLO
#  mass=[ 3600.00, 4200.00 ] GeV
#   chid  chiu  xsec(pb)    error(pb)
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.95000e-03      1.01600e-05        0.257       1
   2.0        3.0      2.05700e-03      7.72000e-06        0.375       1
   3.0        4.0      1.29400e-03      6.05800e-06        0.468       1
   4.0        5.0      8.99200e-04      5.10200e-06        0.567       1
   5.0        6.0      6.71500e-04      4.40500e-06        0.656       1
   6.0        7.0      5.19000e-04      4.03000e-06        0.776       1
   7.0        8.0      4.13000e-04      3.66700e-06        0.888       1
   8.0        9.0      3.44600e-04      3.46900e-06        1.007       1
   9.0       10.0      2.87800e-04      3.28000e-06        1.140       1
  10.0       12.0      2.31450e-04      2.18950e-06        0.946       1
  12.0       14.0      1.76850e-04      2.01750e-06        1.141       1
  14.0       16.0      1.39650e-04      1.87800e-06        1.345       1
