#
#  CIJET_MassBin-3000-3600_cteq6ll_16000_VV-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.65400e-03      1.59164e-06        0.028      16
   2.0        3.0      3.23303e-03      9.99603e-07        0.031      36
   3.0        4.0      2.24588e-03      1.00497e-06        0.045      43
   4.0        5.0      1.71542e-03      5.14929e-07        0.030      12
   5.0        6.0      1.38562e-03      5.06370e-07        0.037      13
   6.0        7.0      1.16238e-03      8.69718e-07        0.075      13
   7.0        8.0      1.00185e-03      8.98717e-07        0.090      13
   8.0        9.0      8.81254e-04      4.46496e-07        0.051      13
   9.0       10.0      7.87046e-04      5.66591e-07        0.072      13
  10.0       12.0      6.80962e-04      4.31158e-07        0.063      13
  12.0       14.0      5.77038e-04      3.79777e-07        0.066      13
  14.0       16.0      5.01808e-04      4.80384e-07        0.096      13
