#
#  CIJET_MassBin-4200-8000_cteq6ll_16000_AA-.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  16000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.73530e-04      1.30482e-07        0.035      40
   2.0        3.0      2.10158e-04      8.51681e-08        0.041      43
   3.0        4.0      1.43598e-04      8.58802e-08        0.060      43
   4.0        5.0      1.08075e-04      4.62910e-08        0.043       8
   5.0        6.0      8.62308e-05      4.81396e-08        0.056      12
   6.0        7.0      7.16092e-05      4.15254e-08        0.058      13
   7.0        8.0      6.12131e-05      4.06990e-08        0.066      13
   8.0        9.0      5.34177e-05      3.24432e-08        0.061      13
   9.0       10.0      4.74167e-05      2.22928e-08        0.047      12
  10.0       12.0      4.06996e-05      3.21106e-08        0.079      13
  12.0       14.0      3.41946e-05      2.29548e-08        0.067      13
  14.0       16.0      2.95381e-05      2.60239e-08        0.088      13
