#
#  CIJET_MassBin-4200-8000_cteq6ll_11000_AA+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=  11000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      4.76420e-04      2.30050e-07        0.048      40
   2.0        3.0      2.18977e-04      1.72981e-07        0.079      43
   3.0        4.0      1.13144e-04      1.11915e-07        0.099      43
   4.0        5.0      6.02225e-05      7.45941e-08        0.124       8
   5.0        6.0      3.04875e-05      1.84742e-07        0.606      12
   6.0        7.0      1.26854e-05      1.26334e-07        0.996      13
   7.0        8.0      1.24408e-06      5.35513e-08        4.305      13
   8.0        9.0     -6.24315e-06      7.97609e-08        1.278      13
   9.0       10.0     -1.13483e-05      7.48129e-08        0.659      12
  10.0       12.0     -1.60077e-05      5.94284e-08        0.371      13
  12.0       14.0     -1.94819e-05      4.92671e-08        0.253      13
  14.0       16.0     -2.10969e-05      5.25412e-08        0.249      13
