#
#  CIJET_MassBin-3600-4200_CT10nlo_7000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   7000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.78655e-03      2.01214e-06        0.072      40
   2.0        3.0      1.66295e-03      2.09254e-06        0.126      43
   3.0        4.0      1.15628e-03      1.91890e-06        0.166      43
   4.0        5.0      8.58500e-04      1.06856e-06        0.124      12
   5.0        6.0      6.65483e-04      9.00337e-07        0.135      12
   6.0        7.0      5.31854e-04      7.94371e-07        0.149      13
   7.0        8.0      4.35969e-04      8.68317e-07        0.199      13
   8.0        9.0      3.64177e-04      8.34819e-07        0.229      13
   9.0       10.0      3.09738e-04      9.73429e-07        0.314      13
  10.0       12.0      2.49612e-04      3.96418e-07        0.159      13
  12.0       14.0      1.93265e-04      5.30874e-07        0.275      13
  14.0       16.0      1.54327e-04      4.61255e-07        0.299      13
