#
#  CIJET_MassBin-4200-8000_CT10nlo_15000_V-A-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.92370e-05      3.53880e-08        0.090      40
   2.0        3.0      2.31814e-05      3.75171e-08        0.162      43
   3.0        4.0      1.59905e-05      3.90332e-08        0.244      43
   4.0        5.0      1.18350e-05      2.32993e-08        0.197       8
   5.0        6.0      9.13000e-06      1.95727e-08        0.214      12
   6.0        7.0      7.28123e-06      2.49271e-08        0.342      13
   7.0        8.0      5.93946e-06      2.44732e-08        0.412      13
   8.0        9.0      4.96262e-06      2.79092e-08        0.562      13
   9.0       10.0      4.17200e-06      5.16703e-08        1.239      12
  10.0       12.0      3.39042e-06      1.55762e-08        0.459      13
  12.0       14.0      2.60565e-06      1.55140e-08        0.595      13
  14.0       16.0      2.05815e-06      2.13164e-08        1.036      13
