#
#  CIJET_MassBin-3000-3600_cteq6ll_8000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.08844e-02      6.29153e-06        0.030      16
   2.0        3.0      9.81553e-03      5.95932e-06        0.061      36
   3.0        4.0      5.26656e-03      5.48288e-06        0.104      43
   4.0        5.0      2.98483e-03      2.03753e-06        0.068      12
   5.0        6.0      1.69554e-03      2.29548e-06        0.135      13
   6.0        7.0      9.12169e-04      4.53622e-06        0.497      13
   7.0        8.0      4.10446e-04      2.03536e-06        0.496      13
   8.0        9.0      7.31723e-05      2.68827e-06        3.674      13
   9.0       10.0     -1.56692e-04      2.37889e-06        1.518      13
  10.0       12.0     -3.74515e-04      1.80351e-06        0.482      13
  12.0       14.0     -5.43731e-04      1.64083e-06        0.302      13
  14.0       16.0     -6.30654e-04      1.90815e-06        0.303      13
