#
#  CIJET_MassBin-3600-4200_cteq6ll_8000_VV+.xsc
#
#  cteq6ll.LHpdf   LO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      7.25798e-03      3.19846e-06        0.044      40
   2.0        3.0      3.54302e-03      1.56583e-06        0.044      43
   3.0        4.0      2.01826e-03      1.31100e-06        0.065      43
   4.0        5.0      1.24433e-03      9.84732e-07        0.079      12
   5.0        6.0      8.01717e-04      8.38650e-07        0.105      12
   6.0        7.0      5.26685e-04      5.85728e-07        0.111      13
   7.0        8.0      3.45708e-04      4.85561e-07        0.140      13
   8.0        9.0      2.22223e-04      6.93005e-07        0.312      13
   9.0       10.0      1.34308e-04      5.33013e-07        0.397      13
  10.0       12.0      4.70735e-05      4.29997e-07        0.913      13
  12.0       14.0     -2.56200e-05      4.13577e-07        1.614      13
  14.0       16.0     -6.81115e-05      3.84141e-07        0.564      13
