#
#  CIJET_MassBin-3600-4200_cteq66_9000_VV+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.62013e-03      4.07738e-06        0.156      40
   2.0        3.0      1.32553e-03      3.13467e-06        0.236      43
   3.0        4.0      7.93744e-04      2.85126e-06        0.359      43
   4.0        5.0      5.21475e-04      1.21065e-06        0.232      12
   5.0        6.0      3.65525e-04      1.20312e-06        0.329      12
   6.0        7.0      2.66931e-04      1.33566e-06        0.500      13
   7.0        8.0      2.02431e-04      1.53264e-06        0.757      13
   8.0        9.0      1.58062e-04      1.08899e-06        0.689      13
   9.0       10.0      1.26662e-04      1.55110e-06        1.225      13
  10.0       12.0      9.44308e-05      1.12575e-06        1.192      13
  12.0       14.0      6.78692e-05      1.14828e-06        1.692      13
  14.0       16.0      5.07831e-05      7.49815e-07        1.477      13
