#
#  CIJET_MassBin-3600-4200_cteq66_15000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  15000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0     -4.24138e-05      7.92104e-07        1.868      40
   2.0        3.0     -3.88556e-05      6.78252e-07        1.746      43
   3.0        4.0     -3.65060e-05      6.23348e-07        1.708      43
   4.0        5.0     -3.33825e-05      4.38035e-07        1.312      12
   5.0        6.0     -2.97208e-05      3.29475e-07        1.109      12
   6.0        7.0     -2.66262e-05      4.39915e-07        1.652      13
   7.0        8.0     -2.36115e-05      4.96905e-07        2.104      13
   8.0        9.0     -2.07431e-05      4.26974e-07        2.058      13
   9.0       10.0     -1.82608e-05      5.97738e-07        3.273      13
  10.0       12.0     -1.51808e-05      3.07374e-07        2.025      13
  12.0       14.0     -1.16265e-05      2.47583e-07        2.129      13
  14.0       16.0     -9.10654e-06      2.93275e-07        3.220      13
