#
#  CIJET_MassBin-4200-8000_CT10nlo_8000_VV+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000   2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.58680e-03      2.02801e-06        0.128      40
   2.0        3.0      8.18823e-04      1.06700e-06        0.130      43
   3.0        4.0      5.03512e-04      9.28185e-07        0.184      43
   4.0        5.0      3.41312e-04      6.24357e-07        0.183       8
   5.0        6.0      2.45592e-04      7.62124e-07        0.310      12
   6.0        7.0      1.85892e-04      4.21231e-07        0.227      13
   7.0        8.0      1.45277e-04      2.97640e-07        0.205      13
   8.0        9.0      1.16546e-04      3.47887e-07        0.298      13
   9.0       10.0      9.58667e-05      5.05359e-07        0.527      12
  10.0       12.0      7.40615e-05      2.94501e-07        0.398      13
  12.0       14.0      5.49962e-05      1.70124e-07        0.309      13
  14.0       16.0      4.28046e-05      2.38262e-07        0.557      13
