#
#  CIJET_MassBin-3000-3600_cteq66_14000_VV-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  14000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.69244e-03      3.53966e-06        0.062      16
   2.0        3.0      3.07411e-03      3.71697e-06        0.121      36
   3.0        4.0      1.99493e-03      3.34091e-06        0.167      43
   4.0        5.0      1.42417e-03      2.58785e-06        0.182      12
   5.0        6.0      1.07669e-03      1.88788e-06        0.175      13
   6.0        7.0      8.47000e-04      3.10296e-06        0.366      13
   7.0        8.0      6.85923e-04      2.66713e-06        0.389      13
   8.0        9.0      5.69077e-04      2.51202e-06        0.441      13
   9.0       10.0      4.81492e-04      1.98136e-06        0.412      13
  10.0       12.0      3.83138e-04      1.66260e-06        0.434      13
  12.0       14.0      2.91938e-04      1.46631e-06        0.502      13
  14.0       16.0      2.30004e-04      1.94459e-06        0.845      13
