#
#  CIJET_MassBin-3000-3600_cteq66_9000_V-A-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=   9000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000  -2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.98987e-03      2.82548e-06        0.071      16
   2.0        3.0      2.29600e-03      2.74643e-06        0.120      36
   3.0        4.0      1.55253e-03      2.80602e-06        0.181      43
   4.0        5.0      1.12875e-03      1.54479e-06        0.137      12
   5.0        6.0      8.61115e-04      1.44559e-06        0.168      13
   6.0        7.0      6.78646e-04      2.05289e-06        0.302      13
   7.0        8.0      5.50285e-04      1.87565e-06        0.341      13
   8.0        9.0      4.55046e-04      1.35377e-06        0.298      13
   9.0       10.0      3.82531e-04      1.75518e-06        0.459      13
  10.0       12.0      3.05781e-04      1.34483e-06        0.440      13
  12.0       14.0      2.32838e-04      7.04791e-07        0.303      13
  14.0       16.0      1.83312e-04      2.07125e-06        1.130      13
