#
#  CIJET_MassBin-3000-3600_CT10nlo_10000_V-A+.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   0.000   0.000   2.000   0.000   0.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.39119e-03      1.72119e-06        0.072      16
   2.0        3.0      1.40347e-03      1.81244e-06        0.129      36
   3.0        4.0      9.62026e-04      1.70630e-06        0.177      43
   4.0        5.0      7.04758e-04      1.31181e-06        0.186      12
   5.0        6.0      5.39185e-04      1.20336e-06        0.223      13
   6.0        7.0      4.26831e-04      1.16647e-06        0.273      13
   7.0        8.0      3.45908e-04      1.84140e-06        0.532      13
   8.0        9.0      2.85823e-04      2.07892e-06        0.727      13
   9.0       10.0      2.40869e-04      1.42559e-06        0.592      13
  10.0       12.0      1.90665e-04      9.40387e-07        0.493      13
  12.0       14.0      1.44662e-04      7.08918e-07        0.490      13
  14.0       16.0      1.13423e-04      1.84443e-06        1.626      13
