#
#  CIJET_MassBin-4200-8000_CT10nlo_19000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.45075e-04      1.17124e-07        0.081      40
   2.0        3.0      7.81598e-05      7.98656e-08        0.102      43
   3.0        4.0      5.04967e-05      7.52684e-08        0.149      43
   4.0        5.0      3.58275e-05      3.84522e-08        0.107       8
   5.0        6.0      2.68575e-05      6.09210e-08        0.227      12
   6.0        7.0      2.09838e-05      5.86712e-08        0.280      13
   7.0        8.0      1.68677e-05      4.32346e-08        0.256      13
   8.0        9.0      1.38254e-05      4.73665e-08        0.343      13
   9.0       10.0      1.15342e-05      7.85619e-08        0.681      12
  10.0       12.0      9.05538e-06      3.61399e-08        0.399      13
  12.0       14.0      6.71038e-06      3.33205e-08        0.497      13
  14.0       16.0      5.11654e-06      3.76046e-08        0.735      13
