#
#  CIJET_MassBin-3000-3600_CT10nlo_18000_VV-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=  18000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000  -2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      2.80138e-03      2.39096e-06        0.085      16
   2.0        3.0      1.52172e-03      2.00871e-06        0.132      36
   3.0        4.0      9.93967e-04      1.90285e-06        0.191      43
   4.0        5.0      7.13900e-04      1.61358e-06        0.226      12
   5.0        6.0      5.42615e-04      1.16465e-06        0.215      13
   6.0        7.0      4.28838e-04      1.77930e-06        0.415      13
   7.0        8.0      3.48469e-04      1.56119e-06        0.448      13
   8.0        9.0      2.90069e-04      1.53046e-06        0.528      13
   9.0       10.0      2.46162e-04      1.18711e-06        0.482      13
  10.0       12.0      1.96277e-04      9.73314e-07        0.496      13
  12.0       14.0      1.49846e-04      9.00338e-07        0.601      13
  14.0       16.0      1.18196e-04      1.18400e-06        1.002      13
