#
#  CIJET_MassBin-3000-3600_CT10nlo_8000_AA-.xsc
#
#  CT10nlo.LHgrid   NLO
#  Lambda=   8000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      3.39381e-02      2.19754e-05        0.065      16
   2.0        3.0      1.81106e-02      1.89653e-05        0.105      36
   3.0        4.0      1.15863e-02      1.39767e-05        0.121      43
   4.0        5.0      8.15342e-03      1.05094e-05        0.129      12
   5.0        6.0      6.08585e-03      7.82992e-06        0.129      13
   6.0        7.0      4.73677e-03      1.29625e-05        0.274      13
   7.0        8.0      3.80138e-03      1.08054e-05        0.284      13
   8.0        9.0      3.12523e-03      8.70971e-06        0.279      13
   9.0       10.0      2.62469e-03      7.05200e-06        0.269      13
  10.0       12.0      2.07277e-03      5.32531e-06        0.257      13
  12.0       14.0      1.56819e-03      4.58048e-06        0.292      13
  14.0       16.0      1.22915e-03      5.78930e-06        0.471      13
