#
#  CIJET_MassBin-4200-8000_cteq66_10000_AA+.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  10000.00 GeV
#  cj/4pi(1-6) =   1.000   0.000  -2.000   0.000   1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      5.22495e-04      7.73255e-07        0.148      40
   2.0        3.0      2.63619e-04      4.79214e-07        0.182      43
   3.0        4.0      1.57556e-04      4.12485e-07        0.262      43
   4.0        5.0      1.03737e-04      2.44584e-07        0.236       8
   5.0        6.0      7.24275e-05      3.58941e-07        0.496      12
   6.0        7.0      5.33215e-05      2.44637e-07        0.459      13
   7.0        8.0      4.04831e-05      1.19679e-07        0.296      13
   8.0        9.0      3.16838e-05      2.12389e-07        0.670      13
   9.0       10.0      2.53475e-05      3.79045e-07        1.495      12
  10.0       12.0      1.90592e-05      1.37793e-07        0.723      13
  12.0       14.0      1.36638e-05      1.22562e-07        0.897      13
  14.0       16.0      1.03565e-05      1.32183e-07        1.276      13
