#
#  CIJET_MassBin-4200-8000_cteq66_19000_AA-.xsc
#
#  cteq66.LHgrid   NLO
#  Lambda=  19000.00 GeV
#  cj/4pi(1-6) =  -1.000   0.000   2.000   0.000  -1.000   0.000
#
# Chi_low    Chi_upp   xsec[pb]         error[pb]        error[%]     N_jobs
   1.0        2.0      1.46225e-04      1.31559e-07        0.090      40
   2.0        3.0      7.88786e-05      7.67985e-08        0.097      43
   3.0        4.0      5.10342e-05      7.33301e-08        0.144      43
   4.0        5.0      3.62600e-05      3.58569e-08        0.099       8
   5.0        6.0      2.72267e-05      5.94418e-08        0.218      12
   6.0        7.0      2.12946e-05      5.93879e-08        0.279      13
   7.0        8.0      1.71454e-05      4.27425e-08        0.249      13
   8.0        9.0      1.40715e-05      4.66987e-08        0.332      13
   9.0       10.0      1.17567e-05      7.66733e-08        0.652      12
  10.0       12.0      9.24962e-06      3.61975e-08        0.391      13
  12.0       14.0      6.87808e-06      3.26304e-08        0.474      13
  14.0       16.0      5.26231e-06      3.74508e-08        0.712      13
